KommuneNr,IndicatorType,Year,Value
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.5
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.2
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.0
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.9
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.0
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.5
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.5
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.6
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.1
791,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.5
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.7
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.0
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.1
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.3
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.8
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.3
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.7
773,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.8
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.7
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.8
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.7
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.1
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.1
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.5
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.2
787,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.1
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.3
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.1
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.2
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.2
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.8
810,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.7
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.7
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.8
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.7
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.6
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.3
813,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.6
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.1
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.1
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.5
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.6
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.4
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.6
820,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,3.0
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,0.5
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.1
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.6
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,-1.0
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,2.8
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,-1.0
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,-1.0
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,0.6
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.1
825,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,0.7
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,0.8
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,0.5
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.9
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.4
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.5
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,0.6
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.0
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,0.6
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.0
840,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.7
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.7
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.2
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.7
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.9
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.3
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.6
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.7
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.3
846,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.2
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.3
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.3
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.9
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.2
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.0
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.8
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.6
849,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.2
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.2
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.9
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.0
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.7
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.6
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.1
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.1
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.9
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.0
851,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.9
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.7
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.5
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.6
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.3
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.2
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.3
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.1
860,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
101,Socioøkonomisk indeks,2010,1.39
101,Socioøkonomisk indeks,2011,1.37
101,Socioøkonomisk indeks,2012,1.34
101,Socioøkonomisk indeks,2013,1.27
101,Socioøkonomisk indeks,2014,1.24
101,Socioøkonomisk indeks,2015,1.22
101,Socioøkonomisk indeks,2016,1.2
101,Socioøkonomisk indeks,2017,1.18
101,Socioøkonomisk indeks,2018,1.15
101,Socioøkonomisk indeks,2019,1.08
101,Socioøkonomisk indeks,2020,1.07
147,Socioøkonomisk indeks,2010,1.0
147,Socioøkonomisk indeks,2011,1.01
147,Socioøkonomisk indeks,2012,0.98
147,Socioøkonomisk indeks,2013,0.93
147,Socioøkonomisk indeks,2014,0.9
147,Socioøkonomisk indeks,2015,0.91
147,Socioøkonomisk indeks,2016,0.89
147,Socioøkonomisk indeks,2017,0.86
147,Socioøkonomisk indeks,2018,0.86
147,Socioøkonomisk indeks,2019,0.8
147,Socioøkonomisk indeks,2020,0.89
151,Socioøkonomisk indeks,2010,1.19
151,Socioøkonomisk indeks,2011,1.22
151,Socioøkonomisk indeks,2012,1.2
151,Socioøkonomisk indeks,2013,1.25
151,Socioøkonomisk indeks,2014,1.26
151,Socioøkonomisk indeks,2015,1.27
151,Socioøkonomisk indeks,2016,1.27
151,Socioøkonomisk indeks,2017,1.26
151,Socioøkonomisk indeks,2018,1.24
151,Socioøkonomisk indeks,2019,1.27
151,Socioøkonomisk indeks,2020,1.31
153,Socioøkonomisk indeks,2010,1.67
153,Socioøkonomisk indeks,2011,1.65
153,Socioøkonomisk indeks,2012,1.64
153,Socioøkonomisk indeks,2013,1.62
153,Socioøkonomisk indeks,2014,1.63
153,Socioøkonomisk indeks,2015,1.62
153,Socioøkonomisk indeks,2016,1.63
153,Socioøkonomisk indeks,2017,1.64
153,Socioøkonomisk indeks,2018,1.63
153,Socioøkonomisk indeks,2019,1.66
153,Socioøkonomisk indeks,2020,1.72
155,Socioøkonomisk indeks,2010,0.55
155,Socioøkonomisk indeks,2011,0.58
155,Socioøkonomisk indeks,2012,0.57
155,Socioøkonomisk indeks,2013,0.61
155,Socioøkonomisk indeks,2014,0.58
155,Socioøkonomisk indeks,2015,0.58
155,Socioøkonomisk indeks,2016,0.59
155,Socioøkonomisk indeks,2017,0.59
155,Socioøkonomisk indeks,2018,0.6
155,Socioøkonomisk indeks,2019,0.6
155,Socioøkonomisk indeks,2020,0.6
157,Socioøkonomisk indeks,2010,0.68
157,Socioøkonomisk indeks,2011,0.71
157,Socioøkonomisk indeks,2012,0.7
157,Socioøkonomisk indeks,2013,0.67
157,Socioøkonomisk indeks,2014,0.69
157,Socioøkonomisk indeks,2015,0.68
157,Socioøkonomisk indeks,2016,0.71
157,Socioøkonomisk indeks,2017,0.72
157,Socioøkonomisk indeks,2018,0.72
157,Socioøkonomisk indeks,2019,0.63
157,Socioøkonomisk indeks,2020,0.72
159,Socioøkonomisk indeks,2010,1.04
159,Socioøkonomisk indeks,2011,1.04
159,Socioøkonomisk indeks,2012,1.04
159,Socioøkonomisk indeks,2013,1.09
159,Socioøkonomisk indeks,2014,1.09
159,Socioøkonomisk indeks,2015,1.1
159,Socioøkonomisk indeks,2016,1.09
159,Socioøkonomisk indeks,2017,1.1
159,Socioøkonomisk indeks,2018,1.1
159,Socioøkonomisk indeks,2019,1.06
159,Socioøkonomisk indeks,2020,1.06
161,Socioøkonomisk indeks,2010,1.16
161,Socioøkonomisk indeks,2011,1.14
161,Socioøkonomisk indeks,2012,1.13
161,Socioøkonomisk indeks,2013,1.18
161,Socioøkonomisk indeks,2014,1.19
161,Socioøkonomisk indeks,2015,1.18
161,Socioøkonomisk indeks,2016,1.2
161,Socioøkonomisk indeks,2017,1.23
161,Socioøkonomisk indeks,2018,1.22
161,Socioøkonomisk indeks,2019,1.21
161,Socioøkonomisk indeks,2020,1.22
163,Socioøkonomisk indeks,2010,1.34
163,Socioøkonomisk indeks,2011,1.32
163,Socioøkonomisk indeks,2012,1.28
163,Socioøkonomisk indeks,2013,1.27
163,Socioøkonomisk indeks,2014,1.22
163,Socioøkonomisk indeks,2015,1.2
163,Socioøkonomisk indeks,2016,1.22
163,Socioøkonomisk indeks,2017,1.22
163,Socioøkonomisk indeks,2018,1.21
163,Socioøkonomisk indeks,2019,1.24
163,Socioøkonomisk indeks,2020,1.23
165,Socioøkonomisk indeks,2010,1.72
165,Socioøkonomisk indeks,2011,1.63
165,Socioøkonomisk indeks,2012,1.6
165,Socioøkonomisk indeks,2013,1.5
165,Socioøkonomisk indeks,2014,1.5
165,Socioøkonomisk indeks,2015,1.51
165,Socioøkonomisk indeks,2016,1.49
165,Socioøkonomisk indeks,2017,1.46
165,Socioøkonomisk indeks,2018,1.44
165,Socioøkonomisk indeks,2019,1.54
165,Socioøkonomisk indeks,2020,1.47
167,Socioøkonomisk indeks,2010,1.19
167,Socioøkonomisk indeks,2011,1.15
167,Socioøkonomisk indeks,2012,1.14
167,Socioøkonomisk indeks,2013,1.16
167,Socioøkonomisk indeks,2014,1.15
167,Socioøkonomisk indeks,2015,1.16
167,Socioøkonomisk indeks,2016,1.15
167,Socioøkonomisk indeks,2017,1.14
167,Socioøkonomisk indeks,2018,1.14
167,Socioøkonomisk indeks,2019,1.14
167,Socioøkonomisk indeks,2020,1.15
169,Socioøkonomisk indeks,2010,1.16
169,Socioøkonomisk indeks,2011,1.16
169,Socioøkonomisk indeks,2012,1.19
169,Socioøkonomisk indeks,2013,1.19
169,Socioøkonomisk indeks,2014,1.21
169,Socioøkonomisk indeks,2015,1.21
169,Socioøkonomisk indeks,2016,1.23
169,Socioøkonomisk indeks,2017,1.24
169,Socioøkonomisk indeks,2018,1.25
169,Socioøkonomisk indeks,2019,1.23
169,Socioøkonomisk indeks,2020,1.22
173,Socioøkonomisk indeks,2010,0.8
173,Socioøkonomisk indeks,2011,0.79
173,Socioøkonomisk indeks,2012,0.79
173,Socioøkonomisk indeks,2013,0.76
173,Socioøkonomisk indeks,2014,0.77
173,Socioøkonomisk indeks,2015,0.77
173,Socioøkonomisk indeks,2016,0.77
173,Socioøkonomisk indeks,2017,0.77
173,Socioøkonomisk indeks,2018,0.76
173,Socioøkonomisk indeks,2019,0.73
173,Socioøkonomisk indeks,2020,0.73
175,Socioøkonomisk indeks,2010,1.23
175,Socioøkonomisk indeks,2011,1.2
175,Socioøkonomisk indeks,2012,1.2
175,Socioøkonomisk indeks,2013,1.22
175,Socioøkonomisk indeks,2014,1.22
175,Socioøkonomisk indeks,2015,1.23
175,Socioøkonomisk indeks,2016,1.22
175,Socioøkonomisk indeks,2017,1.21
175,Socioøkonomisk indeks,2018,1.2
175,Socioøkonomisk indeks,2019,1.19
175,Socioøkonomisk indeks,2020,1.18
183,Socioøkonomisk indeks,2010,1.71
183,Socioøkonomisk indeks,2011,1.72
183,Socioøkonomisk indeks,2012,1.71
183,Socioøkonomisk indeks,2013,1.62
183,Socioøkonomisk indeks,2014,1.64
183,Socioøkonomisk indeks,2015,1.62
183,Socioøkonomisk indeks,2016,1.59
183,Socioøkonomisk indeks,2017,1.61
183,Socioøkonomisk indeks,2018,1.58
183,Socioøkonomisk indeks,2019,1.56
183,Socioøkonomisk indeks,2020,1.58
185,Socioøkonomisk indeks,2010,0.93
185,Socioøkonomisk indeks,2011,0.99
185,Socioøkonomisk indeks,2012,0.97
185,Socioøkonomisk indeks,2013,1.04
185,Socioøkonomisk indeks,2014,1.02
185,Socioøkonomisk indeks,2015,1.03
185,Socioøkonomisk indeks,2016,1.01
185,Socioøkonomisk indeks,2017,1.03
185,Socioøkonomisk indeks,2018,1.01
185,Socioøkonomisk indeks,2019,1.04
185,Socioøkonomisk indeks,2020,1.05
187,Socioøkonomisk indeks,2010,0.63
187,Socioøkonomisk indeks,2011,0.64
187,Socioøkonomisk indeks,2012,0.66
187,Socioøkonomisk indeks,2013,0.71
187,Socioøkonomisk indeks,2014,0.74
187,Socioøkonomisk indeks,2015,0.74
187,Socioøkonomisk indeks,2016,0.76
187,Socioøkonomisk indeks,2017,0.75
187,Socioøkonomisk indeks,2018,0.76
187,Socioøkonomisk indeks,2019,0.74
187,Socioøkonomisk indeks,2020,0.75
190,Socioøkonomisk indeks,2010,0.75
190,Socioøkonomisk indeks,2011,0.76
190,Socioøkonomisk indeks,2012,0.78
190,Socioøkonomisk indeks,2013,0.81
190,Socioøkonomisk indeks,2014,0.79
190,Socioøkonomisk indeks,2015,0.78
190,Socioøkonomisk indeks,2016,0.77
190,Socioøkonomisk indeks,2017,0.79
190,Socioøkonomisk indeks,2018,0.81
190,Socioøkonomisk indeks,2019,0.78
190,Socioøkonomisk indeks,2020,0.78
201,Socioøkonomisk indeks,2010,0.48
201,Socioøkonomisk indeks,2011,0.47
201,Socioøkonomisk indeks,2012,0.47
201,Socioøkonomisk indeks,2013,0.52
201,Socioøkonomisk indeks,2014,0.53
201,Socioøkonomisk indeks,2015,0.53
201,Socioøkonomisk indeks,2016,0.52
201,Socioøkonomisk indeks,2017,0.52
201,Socioøkonomisk indeks,2018,0.53
201,Socioøkonomisk indeks,2019,0.53
201,Socioøkonomisk indeks,2020,0.53
210,Socioøkonomisk indeks,2010,0.92
210,Socioøkonomisk indeks,2011,0.9
210,Socioøkonomisk indeks,2012,0.9
210,Socioøkonomisk indeks,2013,0.9
210,Socioøkonomisk indeks,2014,0.92
210,Socioøkonomisk indeks,2015,0.92
210,Socioøkonomisk indeks,2016,0.93
210,Socioøkonomisk indeks,2017,0.93
210,Socioøkonomisk indeks,2018,0.94
210,Socioøkonomisk indeks,2019,0.91
210,Socioøkonomisk indeks,2020,0.91
217,Socioøkonomisk indeks,2010,1.09
217,Socioøkonomisk indeks,2011,1.08
217,Socioøkonomisk indeks,2012,1.08
217,Socioøkonomisk indeks,2013,1.02
217,Socioøkonomisk indeks,2014,1.03
217,Socioøkonomisk indeks,2015,1.04
217,Socioøkonomisk indeks,2016,1.03
217,Socioøkonomisk indeks,2017,1.02
217,Socioøkonomisk indeks,2018,1.02
217,Socioøkonomisk indeks,2019,1.04
217,Socioøkonomisk indeks,2020,1.04
219,Socioøkonomisk indeks,2010,0.69
219,Socioøkonomisk indeks,2011,0.7
219,Socioøkonomisk indeks,2012,0.71
219,Socioøkonomisk indeks,2013,0.76
219,Socioøkonomisk indeks,2014,0.76
219,Socioøkonomisk indeks,2015,0.77
219,Socioøkonomisk indeks,2016,0.77
219,Socioøkonomisk indeks,2017,0.79
219,Socioøkonomisk indeks,2018,0.78
219,Socioøkonomisk indeks,2019,0.78
219,Socioøkonomisk indeks,2020,0.79
223,Socioøkonomisk indeks,2010,0.63
223,Socioøkonomisk indeks,2011,0.66
223,Socioøkonomisk indeks,2012,0.66
223,Socioøkonomisk indeks,2013,0.68
223,Socioøkonomisk indeks,2014,0.67
223,Socioøkonomisk indeks,2015,0.68
223,Socioøkonomisk indeks,2016,0.7
223,Socioøkonomisk indeks,2017,0.67
223,Socioøkonomisk indeks,2018,0.68
223,Socioøkonomisk indeks,2019,0.66
223,Socioøkonomisk indeks,2020,0.68
230,Socioøkonomisk indeks,2010,0.68
230,Socioøkonomisk indeks,2011,0.71
230,Socioøkonomisk indeks,2012,0.71
230,Socioøkonomisk indeks,2013,0.69
230,Socioøkonomisk indeks,2014,0.67
230,Socioøkonomisk indeks,2015,0.66
230,Socioøkonomisk indeks,2016,0.66
230,Socioøkonomisk indeks,2017,0.64
230,Socioøkonomisk indeks,2018,0.65
230,Socioøkonomisk indeks,2019,0.63
230,Socioøkonomisk indeks,2020,0.63
240,Socioøkonomisk indeks,2010,0.47
240,Socioøkonomisk indeks,2011,0.46
240,Socioøkonomisk indeks,2012,0.47
240,Socioøkonomisk indeks,2013,0.54
240,Socioøkonomisk indeks,2014,0.54
240,Socioøkonomisk indeks,2015,0.54
240,Socioøkonomisk indeks,2016,0.55
240,Socioøkonomisk indeks,2017,0.56
240,Socioøkonomisk indeks,2018,0.57
240,Socioøkonomisk indeks,2019,0.58
240,Socioøkonomisk indeks,2020,0.6
250,Socioøkonomisk indeks,2010,0.77
250,Socioøkonomisk indeks,2011,0.76
250,Socioøkonomisk indeks,2012,0.76
250,Socioøkonomisk indeks,2013,0.81
250,Socioøkonomisk indeks,2014,0.81
250,Socioøkonomisk indeks,2015,0.81
250,Socioøkonomisk indeks,2016,0.82
250,Socioøkonomisk indeks,2017,0.83
250,Socioøkonomisk indeks,2018,0.83
250,Socioøkonomisk indeks,2019,0.85
250,Socioøkonomisk indeks,2020,0.87
260,Socioøkonomisk indeks,2010,0.99
260,Socioøkonomisk indeks,2011,0.99
260,Socioøkonomisk indeks,2012,1.0
260,Socioøkonomisk indeks,2013,1.01
260,Socioøkonomisk indeks,2014,1.03
260,Socioøkonomisk indeks,2015,1.04
260,Socioøkonomisk indeks,2016,1.04
260,Socioøkonomisk indeks,2017,1.01
260,Socioøkonomisk indeks,2018,1.01
260,Socioøkonomisk indeks,2019,1.03
260,Socioøkonomisk indeks,2020,1.01
270,Socioøkonomisk indeks,2010,0.78
270,Socioøkonomisk indeks,2011,0.78
270,Socioøkonomisk indeks,2012,0.79
270,Socioøkonomisk indeks,2013,0.81
270,Socioøkonomisk indeks,2014,0.81
270,Socioøkonomisk indeks,2015,0.81
270,Socioøkonomisk indeks,2016,0.81
270,Socioøkonomisk indeks,2017,0.82
270,Socioøkonomisk indeks,2018,0.81
270,Socioøkonomisk indeks,2019,0.84
270,Socioøkonomisk indeks,2020,0.85
400,Socioøkonomisk indeks,2010,1.12
400,Socioøkonomisk indeks,2011,1.1
400,Socioøkonomisk indeks,2012,1.14
400,Socioøkonomisk indeks,2013,1.19
400,Socioøkonomisk indeks,2014,1.12
400,Socioøkonomisk indeks,2015,1.12
400,Socioøkonomisk indeks,2016,1.16
400,Socioøkonomisk indeks,2017,1.18
400,Socioøkonomisk indeks,2018,1.21
400,Socioøkonomisk indeks,2019,1.24
400,Socioøkonomisk indeks,2020,1.16
253,Socioøkonomisk indeks,2010,0.89
253,Socioøkonomisk indeks,2011,0.86
253,Socioøkonomisk indeks,2012,0.86
253,Socioøkonomisk indeks,2013,0.86
253,Socioøkonomisk indeks,2014,0.84
253,Socioøkonomisk indeks,2015,0.85
253,Socioøkonomisk indeks,2016,0.83
253,Socioøkonomisk indeks,2017,0.86
253,Socioøkonomisk indeks,2018,0.85
253,Socioøkonomisk indeks,2019,0.85
253,Socioøkonomisk indeks,2020,0.87
259,Socioøkonomisk indeks,2010,0.91
259,Socioøkonomisk indeks,2011,0.9
259,Socioøkonomisk indeks,2012,0.91
259,Socioøkonomisk indeks,2013,0.96
259,Socioøkonomisk indeks,2014,0.97
259,Socioøkonomisk indeks,2015,0.97
259,Socioøkonomisk indeks,2016,0.97
259,Socioøkonomisk indeks,2017,0.98
259,Socioøkonomisk indeks,2018,0.99
259,Socioøkonomisk indeks,2019,1.02
259,Socioøkonomisk indeks,2020,1.02
265,Socioøkonomisk indeks,2010,0.8
265,Socioøkonomisk indeks,2011,0.81
265,Socioøkonomisk indeks,2012,0.81
265,Socioøkonomisk indeks,2013,0.8
265,Socioøkonomisk indeks,2014,0.81
265,Socioøkonomisk indeks,2015,0.81
265,Socioøkonomisk indeks,2016,0.8
265,Socioøkonomisk indeks,2017,0.8
265,Socioøkonomisk indeks,2018,0.8
265,Socioøkonomisk indeks,2019,0.8
265,Socioøkonomisk indeks,2020,0.8
269,Socioøkonomisk indeks,2010,0.58
269,Socioøkonomisk indeks,2011,0.58
269,Socioøkonomisk indeks,2012,0.59
269,Socioøkonomisk indeks,2013,0.62
269,Socioøkonomisk indeks,2014,0.62
269,Socioøkonomisk indeks,2015,0.62
269,Socioøkonomisk indeks,2016,0.64
269,Socioøkonomisk indeks,2017,0.64
269,Socioøkonomisk indeks,2018,0.64
269,Socioøkonomisk indeks,2019,0.64
269,Socioøkonomisk indeks,2020,0.64
306,Socioøkonomisk indeks,2010,1.06
306,Socioøkonomisk indeks,2011,1.07
306,Socioøkonomisk indeks,2012,1.12
306,Socioøkonomisk indeks,2013,1.13
306,Socioøkonomisk indeks,2014,1.14
306,Socioøkonomisk indeks,2015,1.12
306,Socioøkonomisk indeks,2016,1.12
306,Socioøkonomisk indeks,2017,1.13
306,Socioøkonomisk indeks,2018,1.09
306,Socioøkonomisk indeks,2019,1.15
306,Socioøkonomisk indeks,2020,1.16
316,Socioøkonomisk indeks,2010,0.97
316,Socioøkonomisk indeks,2011,0.97
316,Socioøkonomisk indeks,2012,0.97
316,Socioøkonomisk indeks,2013,1.0
316,Socioøkonomisk indeks,2014,1.0
316,Socioøkonomisk indeks,2015,1.02
316,Socioøkonomisk indeks,2016,1.02
316,Socioøkonomisk indeks,2017,0.99
316,Socioøkonomisk indeks,2018,1.0
316,Socioøkonomisk indeks,2019,1.04
316,Socioøkonomisk indeks,2020,1.04
320,Socioøkonomisk indeks,2010,0.88
320,Socioøkonomisk indeks,2011,0.88
320,Socioøkonomisk indeks,2012,0.9
320,Socioøkonomisk indeks,2013,0.95
320,Socioøkonomisk indeks,2014,0.96
320,Socioøkonomisk indeks,2015,0.97
320,Socioøkonomisk indeks,2016,0.96
320,Socioøkonomisk indeks,2017,0.95
320,Socioøkonomisk indeks,2018,0.95
320,Socioøkonomisk indeks,2019,0.98
320,Socioøkonomisk indeks,2020,0.98
326,Socioøkonomisk indeks,2010,1.02
326,Socioøkonomisk indeks,2011,1.08
326,Socioøkonomisk indeks,2012,1.09
326,Socioøkonomisk indeks,2013,1.15
326,Socioøkonomisk indeks,2014,1.15
326,Socioøkonomisk indeks,2015,1.13
326,Socioøkonomisk indeks,2016,1.14
326,Socioøkonomisk indeks,2017,1.15
